canonical_smi,scaffold,scaffold_group,in_train,in_test
Nc1ccccc1,c1ccccc1,c1ccccc1,False,True
O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,c1ccc(Nc2ccccc2)cc1,c1ccc(Nc2ccccc2)cc1,True,False
O=C(O)c1ccccc1C(=O)Nc1cccc2ccccc12,O=C(Nc1cccc2ccccc12)c1ccccc1,O=C(Nc1cccc2ccccc12)c1ccccc1,False,True
OCCNCCO,,acyclic_142,True,False
CCc1cccc(CC)c1NC(=O)n1cc2c(c1)C(=NC(=O)c1ccc(N3CCN(C)CC3)cc1)N=N2,O=C(N=C1N=Nc2cn(C(=O)Nc3ccccc3)cc21)c1ccc(N2CCNCC2)cc1,O=C(N=C1N=Nc2cn(C(=O)Nc3ccccc3)cc21)c1ccc(N2CCNCC2)cc1,True,False
C[Si](C)(C)N1CCCC1,C1CCNC1,C1CCNC1,True,False
CN(C)[Si](C)(C)C,,acyclic_145,True,False
CCCNCCC,,acyclic_146,False,True
CCN(CC)CC,,acyclic_147,True,False
CN1CCCCC1,C1CCNCC1,C1CCNCC1,True,False
C[Si](C)(C)N[Si](C)(C)C,,acyclic_149,False,True
CN([Si](C)(C)C)[Si](C)(C)C,,acyclic_150,True,False
O=C(O)Cc1ccc([N+](=O)[O-])cc1,c1ccccc1,c1ccccc1,False,True
O=[N+]([O-])c1ccc(O)cc1,c1ccccc1,c1ccccc1,False,True
Nc1ccc([N+](=O)[O-])cc1,c1ccccc1,c1ccccc1,False,True
O=C(c1ccccc1)c1ccccc1,O=C(c1ccccc1)c1ccccc1,O=C(c1ccccc1)c1ccccc1,True,False
Brc1ccc(-c2ccc(-c3ccccc3)cc2)cc1,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,False,True
CCOc1ccccc1C(=O)C(=O)c1ccccc1OCC,O=C(C(=O)c1ccccc1)c1ccccc1,O=C(C(=O)c1ccccc1)c1ccccc1,True,False
c1ccc2ccccc2c1,c1ccc2ccccc2c1,c1ccc2ccccc2c1,True,False
OC1c2ccccc2C=Cc2ccccc21,C1=Cc2ccccc2Cc2ccccc21,C1=Cc2ccccc2Cc2ccccc21,True,False
C1=C(c2ccccc2)Cc2ccccc21,C1=C(c2ccccc2)Cc2ccccc21,C1=C(c2ccccc2)Cc2ccccc21,True,False
O=c1c2ccccc2sc2ccccc12,O=c1c2ccccc2sc2ccccc12,O=c1c2ccccc2sc2ccccc12,False,True
O=c1c2ccccc2oc2ccccc12,O=c1c2ccccc2oc2ccccc12,O=c1c2ccccc2oc2ccccc12,True,False
O=C(C(=O)c1ccccc1)c1ccccc1,O=C(C(=O)c1ccccc1)c1ccccc1,O=C(C(=O)c1ccccc1)c1ccccc1,True,False
CCC(C)(C)c1ccc2oc3ccccc3c(=O)c2c1,O=c1c2ccccc2oc2ccccc12,O=c1c2ccccc2oc2ccccc12,True,False
CCC(C)(C)c1ccc2oc3ccccc3c(=O)c2c1C(C)(C)CC,O=c1c2ccccc2oc2ccccc12,O=c1c2ccccc2oc2ccccc12,True,False
O=C(c1ccccc1)c1cc2ccccc2oc1=O,O=C(c1ccccc1)c1cc2ccccc2oc1=O,O=C(c1ccccc1)c1cc2ccccc2oc1=O,True,False
COC(=O)c1ccccc1C(=O)OC,c1ccccc1,c1ccccc1,False,True
COC(=O)c1ccc(C(=O)OC)c(C(=O)OC)c1,c1ccccc1,c1ccccc1,False,True
c1ccc2c(c1)oc1ccccc12,c1ccc2c(c1)oc1ccccc12,c1ccc2c(c1)oc1ccccc12,True,False
Clc1ccccc1-c1ccccc1,c1ccc(-c2ccccc2)cc1,c1ccc(-c2ccccc2)cc1,True,False
O=C([O-])Cc1ccccc1-c1ccccc1,c1ccc(-c2ccccc2)cc1,c1ccc(-c2ccccc2)cc1,True,False
Brc1ccc(-c2ccc(Br)cc2)cc1,c1ccc(-c2ccccc2)cc1,c1ccc(-c2ccccc2)cc1,True,False
Brc1ccc2c(c1)Cc1cc(Br)ccc1-2,c1ccc2c(c1)Cc1ccccc1-2,c1ccc2c(c1)Cc1ccccc1-2,True,False
C(#Cc1ccccc1)c1ccccc1,C(#Cc1ccccc1)c1ccccc1,C(#Cc1ccccc1)c1ccccc1,True,False
c1cnc2c(c1)ccc1cccnc12,c1cnc2c(c1)ccc1cccnc12,c1cnc2c(c1)ccc1cccnc12,False,True
c1ccc2c(c1)cnc1ccccc12,c1ccc2c(c1)cnc1ccccc12,c1ccc2c(c1)cnc1ccccc12,True,False
Brc1ccccc1-c1ccc(-c2ccccc2)cc1,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,False,True
CCOC(=O)c1ccc2ccccc2c1,c1ccc2ccccc2c1,c1ccc2ccccc2c1,True,False
N#Cc1cc2ccccc2c2ccccc12,c1ccc2c(c1)ccc1ccccc12,c1ccc2c(c1)ccc1ccccc12,True,False
CCOC(=O)c1cccc2ccccc12,c1ccc2ccccc2c1,c1ccc2ccccc2c1,True,False
N#Cc1cccc2ccccc12,c1ccc2ccccc2c1,c1ccc2ccccc2c1,True,False
c1ccc(-c2cnc(-c3ccccc3)o2)cc1,c1ccc(-c2cnc(-c3ccccc3)o2)cc1,c1ccc(-c2cnc(-c3ccccc3)o2)cc1,True,False
c1ccc2c(c1)-c1cccc3cccc-2c13,c1ccc2c(c1)-c1cccc3cccc-2c13,c1ccc2c(c1)-c1cccc3cccc-2c13,True,False
Cc1cc(C)c(Nc2c([N+](=O)[O-])cc3c4c(cccc24)C(=O)N(c2c(C)cc(C)cc2C)C3=O)c(C)c1,O=C1c2cccc3c(Nc4ccccc4)ccc(c23)C(=O)N1c1ccccc1,O=C1c2cccc3c(Nc4ccccc4)ccc(c23)C(=O)N1c1ccccc1,True,False
CC(C)c1cccc(C(C)C)c1Nc1c([N+](=O)[O-])cc2c3c(cccc13)C(=O)N(c1c(C(C)C)cccc1C(C)C)C2=O,O=C1c2cccc3c(Nc4ccccc4)ccc(c23)C(=O)N1c1ccccc1,O=C1c2cccc3c(Nc4ccccc4)ccc(c23)C(=O)N1c1ccccc1,True,False
CNc1c([N+](=O)[O-])cc2c3c(cccc13)C(=O)N(C)C2=O,O=C1NC(=O)c2cccc3cccc1c23,O=C1NC(=O)c2cccc3cccc1c23,True,False
CC(C)(C)Nc1c([N+](=O)[O-])cc2c3c(cccc13)C(=O)N(C(C)(C)C)C2=O,O=C1NC(=O)c2cccc3cccc1c23,O=C1NC(=O)c2cccc3cccc1c23,True,False
N#CCC#N,,acyclic_187,True,False
O=c1cc[nH]c2ccccc12,O=c1cc[nH]c2ccccc12,O=c1cc[nH]c2ccccc12,True,False
O=C1C=CN=CC1,O=C1C=CN=CC1,O=C1C=CN=CC1,True,False
CCOC(=O)c1c[nH]c2c([N+](=O)[O-])cc(F)cc2c1=O,O=c1cc[nH]c2ccccc12,O=c1cc[nH]c2ccccc12,True,False
Brc1nc2cscc2nc1Br,c1cnc2cscc2n1,c1cnc2cscc2n1,True,False
CCCCCCC(N)=O,,acyclic_192,False,True
O=c1nc[nH]c2c1NCN2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,O=c1nc[nH]c2c1NCN2[C@H]1CCCO1,O=c1nc[nH]c2c1NCN2[C@H]1CCCO1,True,False
N#CC(=Cc1ccc(-c2ccc(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)s2)s1)C(=O)O,c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4ccc(-c5cccs5)s4)s3)cc2)cc1,c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4ccc(-c5cccs5)s4)s3)cc2)cc1,True,False
Cc1cc(C=C(C#N)C(=O)O)sc1-c1ccc(-c2sc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2C)s1,c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4ccc(-c5cccs5)s4)s3)cc2)cc1,c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4ccc(-c5cccs5)s4)s3)cc2)cc1,True,False
CCCSSC(CCO)=C(C)N(C=O)Cc1cnc(C)nc1N,c1cncnc1,c1cncnc1,False,True
NC1NC(N)C2C[C@@H](CN3CCC4CCCCC43)CCC2N1,C1CCC2C(C1)CCN2C[C@H]1CCC2NCNCC2C1,C1CCC2C(C1)CCN2C[C@H]1CCC2NCNCC2C1,True,False
Cc1ccc(C(C)(C)C)cc1,c1ccccc1,c1ccccc1,False,True
c1ccc(C(=C(c2ccccc2)c2ccccc2)c2ccccc2)cc1,c1ccc(C(=C(c2ccccc2)c2ccccc2)c2ccccc2)cc1,c1ccc(C(=C(c2ccccc2)c2ccccc2)c2ccccc2)cc1,False,True
CN1[C@@H]2CC[C@H]1CC(=O)C2,O=C1C[C@H]2CC[C@@H](C1)N2,O=C1C[C@H]2CC[C@@H](C1)N2,True,False
CO[C@@H]1[C@H](O)[C@@H](COP(=O)(O)O)O[C@H]1n1ccc(N)nc1=O,O=c1ncccn1[C@H]1CCCO1,O=c1ncccn1[C@H]1CCCO1,True,False
Nc1ccc(O)c2c1C(=O)c1c(O)ccc(NC(=O)c3ccccc3)c1C2=O,O=C(Nc1cccc2c1C(=O)c1ccccc1C2=O)c1ccccc1,O=C(Nc1cccc2c1C(=O)c1ccccc1C2=O)c1ccccc1,True,False
C[C@@H](O)CNc1ncnc2[nH]c(-c3ccccc3)c(-c3ccccc3)c12,c1ccc(-c2[nH]c3ncncc3c2-c2ccccc2)cc1,c1ccc(-c2[nH]c3ncncc3c2-c2ccccc2)cc1,True,False
OC[C@H](O)CNc1ncnc2[nH]c(-c3ccccc3)c(-c3ccccc3)c12,c1ccc(-c2[nH]c3ncncc3c2-c2ccccc2)cc1,c1ccc(-c2[nH]c3ncncc3c2-c2ccccc2)cc1,True,False
COC(=O)c1c(C(=O)OC)c2ccc(C)nn2c1C,c1cnn2cccc2c1,c1cnn2cccc2c1,True,False
CCc1c(C(=O)OC)c(C(=O)OC)c2ccc(-c3ccccc3)nn12,c1ccc(-c2ccc3cccn3n2)cc1,c1ccc(-c2ccc3cccn3n2)cc1,True,False
COc1cc(OC)c2cc(-c3ccccc3)c(=O)oc2c1,O=c1oc2ccccc2cc1-c1ccccc1,O=c1oc2ccccc2cc1-c1ccccc1,True,False
COc1ccc2cc(-c3ccsc3)c(=O)oc2c1,O=c1oc2ccccc2cc1-c1ccsc1,O=c1oc2ccccc2cc1-c1ccsc1,True,False
N=C1Cc2ccccc2OC1=O,N=C1Cc2ccccc2OC1=O,N=C1Cc2ccccc2OC1=O,True,False
N=C1C(=N)c2ccccc2OC1=O,N=C1C(=N)c2ccccc2OC1=O,N=C1C(=N)c2ccccc2OC1=O,False,True
CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(N(CC)CC)cc3[o+]c2c1.[Cl-],c1ccc(-c2c3ccccc3[o+]c3ccccc23)cc1,c1ccc(-c2c3ccccc3[o+]c3ccccc23)cc1,True,False
O=C(CCS)Nc1ccc2ncnc(Nc3ccccc3)c2c1,c1ccc(Nc2ncnc3ccccc23)cc1,c1ccc(Nc2ncnc3ccccc23)cc1,True,False
C1=CC(c2ccccc2)(c2ccccc2)C(c2ccccc2)(c2ccccc2)B1c1ccccc1,C1=CC(c2ccccc2)(c2ccccc2)C(c2ccccc2)(c2ccccc2)B1c1ccccc1,C1=CC(c2ccccc2)(c2ccccc2)C(c2ccccc2)(c2ccccc2)B1c1ccccc1,True,False
O=C(O)c1ccnc(N=Cc2cc(N=Nc3ccc([N+](=O)[O-])cc3)ccc2O)c1,C(=Nc1ccccn1)c1cccc(N=Nc2ccccc2)c1,C(=Nc1ccccn1)c1cccc(N=Nc2ccccc2)c1,True,False
CC(C)c1cc(S(=O)(=O)O)cc(C(C)C)c1N=Cc1cc(N=Nc2ccc([N+](=O)[O-])cc2)ccc1O,C(=Nc1ccccc1)c1cccc(N=Nc2ccccc2)c1,C(=Nc1ccccc1)c1cccc(N=Nc2ccccc2)c1,False,True
COc1cc2c(cc1C=CC(=C(C#N)C#N)c1ccccc1)c1ccccc1n2C,C=C(C=Cc1ccc2[nH]c3ccccc3c2c1)c1ccccc1,C=C(C=Cc1ccc2[nH]c3ccccc3c2c1)c1ccccc1,True,False
COc1cc2c(cc1C=C(C#N)c1nc3ccccc3s1)c1ccccc1n2C,C(=Cc1nc2ccccc2s1)c1ccc2[nH]c3ccccc3c2c1,C(=Cc1nc2ccccc2s1)c1ccc2[nH]c3ccccc3c2c1,True,False
S=C=S,,acyclic_218,True,False
COc1ccc2cc(C(C)(C)C)ccc2c1-c1c(OC)ccc2cc(C(C)(C)C)ccc12,c1ccc2c(-c3cccc4ccccc34)cccc2c1,c1ccc2c(-c3cccc4ccccc34)cccc2c1,True,False
c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,c1cc2cccc3c4cccc5cccc(c(c1)c23)c54,False,True
CC[NH+](CC)CCON=C(C)c1ccc(C)cc1.[Cl-],c1ccccc1,c1ccccc1,False,True
CCN(CC)C(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,C1=C2c3cccc4[nH]cc(c34)C[C@H]2NCC1,C1=C2c3cccc4[nH]cc(c34)C[C@H]2NCC1,True,False
O=C(O)[C@H]1O[C@@H](Oc2cc(O)c3c(=O)cc(-c4ccc(O)c(O)c4)oc3c2)[C@H](O)[C@@H](O)[C@@H]1O,O=c1cc(-c2ccccc2)oc2cc(O[C@H]3CCCCO3)ccc12,O=c1cc(-c2ccccc2)oc2cc(O[C@H]3CCCCO3)ccc12,True,False
O=C(O)C=Cc1ccc(O)c(O)c1,c1ccccc1,c1ccccc1,False,True
O=C(O)C(O)C(O)(C(=O)O)C(=O)C=Cc1ccc(O)cc1,c1ccccc1,c1ccccc1,False,True
O=C(C=Cc1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O,O=C(C=Cc1ccccc1)OCCc1ccccc1,O=C(C=Cc1ccccc1)OCCc1ccccc1,True,False
c1ccc(-c2nnc(-c3ccc(-c4nnc(-c5ccccc5)c(-c5ccccc5)n4)cc3)nc2-c2ccccc2)cc1,c1ccc(-c2nnc(-c3ccc(-c4nnc(-c5ccccc5)c(-c5ccccc5)n4)cc3)nc2-c2ccccc2)cc1,c1ccc(-c2nnc(-c3ccc(-c4nnc(-c5ccccc5)c(-c5ccccc5)n4)cc3)nc2-c2ccccc2)cc1,True,False
c1ccc2oc(-c3ccc(-c4nc5c6ccccc6c6ccccc6c5[nH]4)cc3)nc2c1,c1ccc2oc(-c3ccc(-c4nc5c6ccccc6c6ccccc6c5[nH]4)cc3)nc2c1,c1ccc2oc(-c3ccc(-c4nc5c6ccccc6c6ccccc6c5[nH]4)cc3)nc2c1,False,True
c1ccc(-c2nc(-c3ccc(-c4nc5ccccc5o4)cc3)[nH]c2-c2ccccc2)cc1,c1ccc(-c2nc(-c3ccc(-c4nc5ccccc5o4)cc3)[nH]c2-c2ccccc2)cc1,c1ccc(-c2nc(-c3ccc(-c4nc5ccccc5o4)cc3)[nH]c2-c2ccccc2)cc1,True,False
C(=Cc1nc2c3ccccc3c3ccccc3c2[nH]1)c1ccccc1,C(=Cc1nc2c3ccccc3c3ccccc3c2[nH]1)c1ccccc1,C(=Cc1nc2c3ccccc3c3ccccc3c2[nH]1)c1ccccc1,True,False
Cc1sc2ccccc2c1C1=C(c2c(C)sc3ccccc23)C(=O)OC1=O,O=C1OC(=O)C(c2csc3ccccc23)=C1c1csc2ccccc12,O=C1OC(=O)C(c2csc3ccccc23)=C1c1csc2ccccc12,False,True
Cc1sc2ccccc2c1C1=C(c2c(C)sc3ccccc23)C(=O)N(C)C1=O,O=C1NC(=O)C(c2csc3ccccc23)=C1c1csc2ccccc12,O=C1NC(=O)C(c2csc3ccccc23)=C1c1csc2ccccc12,True,False
Cc1[nH]c2ccccc2c1C1=C(c2c(C)sc3ccccc23)C(=O)N(C)C1=O,O=C1NC(=O)C(c2csc3ccccc23)=C1c1c[nH]c2ccccc12,O=C1NC(=O)C(c2csc3ccccc23)=C1c1c[nH]c2ccccc12,True,False
CCCn1c(C)c(C2=C(c3c(C)sc4ccccc34)C(=O)N(C)C2=O)c2ccccc21,O=C1NC(=O)C(c2csc3ccccc23)=C1c1c[nH]c2ccccc12,O=C1NC(=O)C(c2csc3ccccc23)=C1c1c[nH]c2ccccc12,True,False
COc1ccc2cc(C=Cc3ccnc(-c4ccccc4)n3)ccc2c1,C(=Cc1ccnc(-c2ccccc2)n1)c1ccc2ccccc2c1,C(=Cc1ccnc(-c2ccccc2)n1)c1ccc2ccccc2c1,True,False
CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1.[Cl-],c1ccc2[s+]c3ccccc3nc2c1,c1ccc2[s+]c3ccccc3nc2c1,True,False
O=C(O)CNC(=O)[C@@H](CS)Cc1ccccc1,c1ccccc1,c1ccccc1,False,True
CCCCO,,acyclic_238,False,True
CCCCCN1C(=O)C2=C(c3cccs3)N(C(C)CC)C(=O)C2=C1c1cccs1,O=C1NC(c2cccs2)=C2C(=O)NC(c3cccs3)=C12,O=C1NC(c2cccs2)=C2C(=O)NC(c3cccs3)=C12,True,False
COc1ccc(-c2ccc(C3=C4C(=O)N(C)C(c5ccc(-c6ccc(OC)cc6)s5)=C4C(=O)N3C)s2)cc1,O=C1NC(c2ccc(-c3ccccc3)s2)=C2C(=O)NC(c3ccc(-c4ccccc4)s3)=C12,O=C1NC(c2ccc(-c3ccccc3)s2)=C2C(=O)NC(c3ccc(-c4ccccc4)s3)=C12,True,False
CCCCCN1C(=O)C2=C(c3ccc(-c4ccc(OC)cc4)s3)N(C(C)CC)C(=O)C2=C1c1ccc(-c2ccc(OC)cc2)s1,O=C1NC(c2ccc(-c3ccccc3)s2)=C2C(=O)NC(c3ccc(-c4ccccc4)s3)=C12,O=C1NC(c2ccc(-c3ccccc3)s2)=C2C(=O)NC(c3ccc(-c4ccccc4)s3)=C12,True,False
Nc1nc(=O)c2ncn(C(F)(F)P(=O)(O)O)c2[nH]1,O=c1nc[nH]c2[nH]cnc12,O=c1nc[nH]c2[nH]cnc12,True,False
O=c1ccc2ccccc2[nH]1,O=c1ccc2ccccc2[nH]1,O=c1ccc2ccccc2[nH]1,True,False
c1ccc(-c2ccc3cc4ccccc4cc3c2)cc1,c1ccc(-c2ccc3cc4ccccc4cc3c2)cc1,c1ccc(-c2ccc3cc4ccccc4cc3c2)cc1,True,False
CC1(C)c2ccccc2-c2cc3cc4ccccc4cc3cc21,c1ccc2c(c1)Cc1cc3cc4ccccc4cc3cc1-2,c1ccc2c(c1)Cc1cc3cc4ccccc4cc3cc1-2,True,False
c1ccc2cc3cc4c(cc3cc2c1)oc1ccccc14,c1ccc2cc3cc4c(cc3cc2c1)oc1ccccc14,c1ccc2cc3cc4c(cc3cc2c1)oc1ccccc14,True,False
c1ccc2cc3cc4c(cc3cc2c1)sc1ccccc14,c1ccc2cc3cc4c(cc3cc2c1)sc1ccccc14,c1ccc2cc3cc4c(cc3cc2c1)sc1ccccc14,True,False
CCCc1ccc2c(c1)c1cc3cc4ccccc4cc3cc1n2CC,c1ccc2cc3cc4c(cc3cc2c1)[nH]c1ccccc14,c1ccc2cc3cc4c(cc3cc2c1)[nH]c1ccccc14,False,True
CCOC(=O)c1ccn2c(c1)nc1ccccc12,c1ccc2c(c1)nc1ccccn12,c1ccc2c(c1)nc1ccccn12,True,False
CCOC(=O)c1cc2nc3ccccc3n2cc1C,c1ccc2c(c1)nc1ccccn12,c1ccc2c(c1)nc1ccccn12,True,False
CCOC(=O)c1ccn2c(nc3ccccc32)c1C,c1ccc2c(c1)nc1ccccn12,c1ccc2c(c1)nc1ccccn12,True,False
CCOC(=O)c1c(C)cn2c(nc3ccccc32)c1C,c1ccc2c(c1)nc1ccccn12,c1ccc2c(c1)nc1ccccn12,True,False
CCOC(=O)c1ccn2c(nc3ccccc32)c1-c1ccccc1,c1ccc(-c2cccn3c2nc2ccccc23)cc1,c1ccc(-c2cccn3c2nc2ccccc23)cc1,True,False
CCOC(=O)c1c(C)cn2c(nc3ccccc32)c1-c1ccccc1,c1ccc(-c2cccn3c2nc2ccccc23)cc1,c1ccc(-c2cccn3c2nc2ccccc23)cc1,True,False
CCOC(=O)c1ccn2c(nc3cc(C)c(C)cc32)c1C,c1ccc2c(c1)nc1ccccn12,c1ccc2c(c1)nc1ccccn12,True,False
CCOC(=O)c1c(C)cn2c(nc3cc(C)c(C)cc32)c1C,c1ccc2c(c1)nc1ccccn12,c1ccc2c(c1)nc1ccccn12,True,False
CCOC(=O)c1ccn2c(nc3cc(C)c(C)cc32)c1-c1ccccc1,c1ccc(-c2cccn3c2nc2ccccc23)cc1,c1ccc(-c2cccn3c2nc2ccccc23)cc1,True,False
CCOC(=O)c1c(C)cn2c(nc3cc(C)c(C)cc32)c1-c1ccccc1,c1ccc(-c2cccn3c2nc2ccccc23)cc1,c1ccc(-c2cccn3c2nc2ccccc23)cc1,True,False
C[n+]1c2cc(N)ccc2cc2ccc(N)cc21.[Cl-],c1ccc2[nH+]c3ccccc3cc2c1,c1ccc2[nH+]c3ccccc3cc2c1,True,False
O=c1[nH]cc(F)c(=O)[nH]1,O=c1cc[nH]c(=O)[nH]1,O=c1cc[nH]c(=O)[nH]1,False,True
CN(C)[C@@H]1C(=O)C(=C(N)O)C(=O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,C=C1C(=O)C[C@@H]2C[C@@H]3Cc4ccccc4C=C3C(=O)C2C1=O,C=C1C(=O)C[C@@H]2C[C@@H]3Cc4ccccc4C=C3C(=O)C2C1=O,True,False
Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,O=C1c2ccccc2C(=O)c2ccccc21,O=C1c2ccccc2C(=O)c2ccccc21,True,False
c1ccc2c(c1)Cc1c-2c2c(c3c1-c1ccccc1C3)-c1ccccc1C2,c1ccc2c(c1)Cc1c-2c2c(c3c1-c1ccccc1C3)-c1ccccc1C2,c1ccc2c(c1)Cc1c-2c2c(c3c1-c1ccccc1C3)-c1ccccc1C2,False,True
O=C1c2ccccc2C(=O)c2c1ccc(O)c2O,O=C1c2ccccc2C(=O)c2ccccc21,O=C1c2ccccc2C(=O)c2ccccc21,True,False
O=C1c2ccccc2C(=O)c2c(O)c(O)cc(O)c21,O=C1c2ccccc2C(=O)c2ccccc21,O=C1c2ccccc2C(=O)c2ccccc21,True,False
CCOc1ccc2c(c1O)C(=O)c1ccccc1C2=O,O=C1c2ccccc2C(=O)c2ccccc21,O=C1c2ccccc2C(=O)c2ccccc21,True,False
O=C1c2ccccc2C(=O)c2c1ccc(OCc1ccccc1)c2O,O=C1c2ccccc2C(=O)c2cc(OCc3ccccc3)ccc21,O=C1c2ccccc2C(=O)c2cc(OCc3ccccc3)ccc21,False,True
O=C1c2ccccc2C(=O)c2c1ccc(OCc1ccccc1)c2OCc1ccccc1,O=C1c2ccccc2C(=O)c2c1ccc(OCc1ccccc1)c2OCc1ccccc1,O=C1c2ccccc2C(=O)c2c1ccc(OCc1ccccc1)c2OCc1ccccc1,False,True
COC(=O)CCCOc1ccc2c(c1O)C(=O)c1ccccc1C2=O,O=C1c2ccccc2C(=O)c2ccccc21,O=C1c2ccccc2C(=O)c2ccccc21,True,False
O=C1c2ccccc2C(=O)c2c(O)c(OCc3ccccc3)cc(O)c21,O=C1c2ccccc2C(=O)c2cc(OCc3ccccc3)ccc21,O=C1c2ccccc2C(=O)c2cc(OCc3ccccc3)ccc21,False,True
O=C1c2ccccc2C(=O)c2c(OCc3ccccc3)c(OCc3ccccc3)cc(O)c21,O=C1c2ccccc2C(=O)c2c1ccc(OCc1ccccc1)c2OCc1ccccc1,O=C1c2ccccc2C(=O)c2c1ccc(OCc1ccccc1)c2OCc1ccccc1,False,True
COC(=O)CCCOc1cc(O)c2c(c1O)C(=O)c1ccccc1C2=O,O=C1c2ccccc2C(=O)c2ccccc21,O=C1c2ccccc2C(=O)c2ccccc21,True,False
O=C(Nc1ccccc1)Nc1cccc2cc3ccccc3cc12,O=C(Nc1ccccc1)Nc1cccc2cc3ccccc3cc12,O=C(Nc1ccccc1)Nc1cccc2cc3ccccc3cc12,True,False
O=C(Nc1ccccc1)Nc1ccc2cc3ccccc3cc2c1,O=C(Nc1ccccc1)Nc1ccc2cc3ccccc3cc2c1,O=C(Nc1ccccc1)Nc1ccc2cc3ccccc3cc2c1,True,False
c1ccc(-c2nc(-c3ccc(-c4nc(-c5ccccc5)c(-c5ccccc5)[nH]4)s3)[nH]c2-c2ccccc2)cc1,c1ccc(-c2nc(-c3ccc(-c4nc(-c5ccccc5)c(-c5ccccc5)[nH]4)s3)[nH]c2-c2ccccc2)cc1,c1ccc(-c2nc(-c3ccc(-c4nc(-c5ccccc5)c(-c5ccccc5)[nH]4)s3)[nH]c2-c2ccccc2)cc1,False,True
Cn1c(-c2ccc(-c3nc(-c4ccccc4)c(-c4ccccc4)n3C)s2)nc(-c2ccccc2)c1-c1ccccc1,c1ccc(-c2nc(-c3ccc(-c4nc(-c5ccccc5)c(-c5ccccc5)[nH]4)s3)[nH]c2-c2ccccc2)cc1,c1ccc(-c2nc(-c3ccc(-c4nc(-c5ccccc5)c(-c5ccccc5)[nH]4)s3)[nH]c2-c2ccccc2)cc1,False,True
c1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)cc1,c1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)cc1,c1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)cc1,False,True
O=C(O)c1ccc2ccc3cccc4ccc1c2c34,c1cc2ccc3cccc4ccc(c1)c2c34,c1cc2ccc3cccc4ccc(c1)c2c34,True,False
OCc1ccc2ccc3cccc4ccc1c2c34,c1cc2ccc3cccc4ccc(c1)c2c34,c1cc2ccc3cccc4ccc(c1)c2c34,True,False
c1ccncc1,c1ccncc1,c1ccncc1,False,True
Cc1ncc(COP(=O)(O)O)c(CN[C@@H](CCC(=O)O)C(=O)O)c1O,c1ccncc1,c1ccncc1,False,True
CN(C)c1ccc(C=CC2=CC(=C(C#N)C(=O)O)C=C(C=Cc3ccc(N(C)C)cc3)O2)cc1,C=C1C=C(C=Cc2ccccc2)OC(C=Cc2ccccc2)=C1,C=C1C=C(C=Cc2ccccc2)OC(C=Cc2ccccc2)=C1,True,False
N#CC(C(=O)O)=C1C=C(C=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)OC(C=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)=C1,C=C1C=C(C=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)OC(C=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)=C1,C=C1C=C(C=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)OC(C=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)=C1,True,False
O=C(c1ccccc1)c1ccc2oc3ccccc3c(=O)c2c1,O=C(c1ccccc1)c1ccc2oc3ccccc3c(=O)c2c1,O=C(c1ccccc1)c1ccc2oc3ccccc3c(=O)c2c1,False,True
COc1ccc(C=Nc2ccccc2)c(O)c1,C(=Nc1ccccc1)c1ccccc1,C(=Nc1ccccc1)c1ccccc1,False,True
CCCCOc1cc(C=Cc2ccc(N(C)C)cc2)c(OCC(C)CC)cc1C=Cc1ccc(N(C)C)cc1,C(=Cc1ccc(C=Cc2ccccc2)cc1)c1ccccc1,C(=Cc1ccc(C=Cc2ccccc2)cc1)c1ccccc1,True,False
